,0,1
477,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\8740807508_0587f5b7b7.jpg,0
478,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\8882282142_9be2524d38_m.jpg,0
479,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\8887005939_b19e8305ee.jpg,0
480,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\8932490012_cc08e690ba_n.jpg,0
481,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\8938566373_d129e7af75.jpg,0
482,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\8964198962_6d8593b533.jpg,0
483,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\8983779970_9d3a6a3bf2_n.jpg,0
484,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9054268881_19792c5203_n.jpg,0
485,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9094631844_1a6abca29e.jpg,0
486,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9120905231_329598304e.jpg,0
487,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9146733107_98b15d3892_m.jpg,0
488,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9158041313_7a6a102f7a_n.jpg,0
489,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9175280426_40ecc395b8_m.jpg,0
490,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9180706736_092d43088c.jpg,0
491,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9204730092_a7f2182347.jpg,0
492,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9242705328_eee8402a8d.jpg,0
493,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9244082319_b1f7e2d8b0_n.jpg,0
494,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9286947622_4822f4fc21.jpg,0
495,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9299302012_958c70564c_n.jpg,0
496,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9310226774_d1b8f5d9c9.jpg,0
497,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9321854387_5f77c926cb_n.jpg,0
498,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9345273630_af3550031d.jpg,0
499,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9346508462_f0af3163f4.jpg,0
500,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9467543719_c4800becbb_m.jpg,0
501,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9515186037_3be48fe68f.jpg,0
502,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9529916092_de70623523_n.jpg,0
503,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9593034725_0062f0d24e_n.jpg,0
504,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9595857626_979c45e5bf_n.jpg,0
505,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9611923744_013b29e4da_n.jpg,0
506,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\daisy\9922116524_ab4a2533fe_n.jpg,0
507,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\10443973_aeb97513fc_m.jpg,1
508,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\10477378514_9ffbcec4cf_m.jpg,1
509,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\10486992895_20b344ce2d_n.jpg,1
510,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\10617162044_8740d4dd9f_n.jpg,1
511,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\10617191174_9a01753241_n.jpg,1
512,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\10683189_bd6e371b97.jpg,1
513,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\1074999133_1e4a1e042e.jpg,1
514,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\10777398353_5a20bb218c.jpg,1
515,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\10919961_0af657c4e8.jpg,1
516,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\10946896405_81d2d50941_m.jpg,1
517,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\11124381625_24b17662bd_n.jpg,1
518,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\1128626197_3f52424215_n.jpg,1
519,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\11296320473_1d9261ddcb.jpg,1
520,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\11405573_24a8a838cc_n.jpg,1
521,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\11595255065_d9550012fc.jpg,1
522,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\11768468623_9399b5111b_n.jpg,1
523,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\11775820493_10fedf4bff_n.jpg,1
524,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\1193386857_3ae53574f2_m.jpg,1
525,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\1195255751_d58b3d3076.jpg,1
526,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\12094442595_297494dba4_m.jpg,1
527,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\1241011700_261ae180ca.jpg,1
528,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\126012913_edf771c564_n.jpg,1
529,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\129019877_8eea2978ca_m.jpg,1
530,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\1297972485_33266a18d9.jpg,1
531,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\12998979765_3de89e7195_n.jpg,1
532,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\130733200_fbe28eea19.jpg,1
533,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13331969914_890082d898_n.jpg,1
534,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\1353279846_7e6b87606d.jpg,1
535,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13560152823_9da5e48c87_m.jpg,1
536,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\136011860_44ca0b2835_n.jpg,1
537,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13651218133_b6eb8e7ed2_m.jpg,1
538,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13652698934_d258a6ee8c.jpg,1
539,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13734221225_0e04edc6b6.jpg,1
540,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13807932364_673b7f1c1c_n.jpg,1
541,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\138132145_782763b84f_m.jpg,1
542,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\1386449001_5d6da6bde6.jpg,1
543,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13881700933_69a750d418_n.jpg,1
544,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13887031789_97437f246b.jpg,1
545,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13887066460_64156a9021.jpg,1
546,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13897156242_dca5d93075_m.jpg,1
547,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13900486390_5a25785645_n.jpg,1
548,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13910677675_4900fa3dbf_n.jpg,1
549,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13916196427_50a611008f.jpg,1
550,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13920113_f03e867ea7_m.jpg,1
551,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13946048982_4e6ec56987.jpg,1
552,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\13967344688_aa629dcdee_n.jpg,1
553,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14002252932_64d5cbdac7.jpg,1
554,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14003401241_543535b385.jpg,1
555,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14012247974_69ac128799.jpg,1
556,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14019781123_ea0f8722d4_n.jpg,1
557,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14021281124_89cc388eac_n.jpg,1
558,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14053173516_a00150a919_m.jpg,1
559,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14058811536_f29cd7bd58_n.jpg,1
560,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14060367700_fe87e99b6a_m.jpg,1
561,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14065420729_9b388bf7cb_m.jpg,1
562,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14070457521_8eb41f65fa.jpg,1
563,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14070463051_86ab57ab36.jpg,1
564,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14076873230_d0bd53b220.jpg,1
565,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14085038920_2ee4ce8a8d.jpg,1
566,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14093789753_f0f1acdb57.jpg,1
567,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\140951103_69847c0b7c.jpg,1
568,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14128835667_b6a916222c.jpg,1
569,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14128839257_23def53028.jpg,1
570,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\141340262_ca2e576490.jpg,1
571,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\1413979148_b40d63db90_m.jpg,1
572,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14164392167_650946a169_n.jpg,1
573,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\141652526_2be95f21c3_n.jpg,1
574,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14171812905_8b81d50eb9_n.jpg,1
575,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\141935731_d26d600f4f_m.jpg,1
576,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14199664556_188b37e51e.jpg,1
577,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14200639491_2a4611916d_n.jpg,1
578,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14202166370_e989588332.jpg,1
579,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14211880544_5d1f9d5aa8_n.jpg,1
580,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\142390525_5d81a3659d_m.jpg,1
581,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14278605962_d3cce5522f.jpg,1
582,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\142813254_20a7fd5fb6_n.jpg,1
583,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14292205986_da230467ef.jpg,1
584,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14306875733_61d71c64c0_n.jpg,1
585,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14313509432_6f2343d6c8_m.jpg,1
586,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14335561523_f847f2f4f1.jpg,1
587,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14362539701_cf19e588ca.jpg,1
588,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14368895004_c486a29c1e_n.jpg,1
589,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14373114081_7922bcf765_n.jpg,1
590,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14375349004_68d893254a_n.jpg,1
591,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14376454225_a1de336c5b.jpg,1
592,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14396023703_11c5dd35a9.jpg,1
593,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\144040769_c5b805f868.jpg,1
594,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14404468648_37903d7025_m.jpg,1
595,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\1443259657_2704fab26e_n.jpg,1
596,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14439618952_470224b89b_n.jpg,1
597,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14457225751_645a3784fd_n.jpg,1
598,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14554897292_b3e30e52f2.jpg,1
599,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14576445793_582aa6446b_m.jpg,1
600,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\146023167_f905574d97_m.jpg,1
601,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\146242691_44d9c9d6ce_n.jpg,1
602,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14648777167_1d92d403c9_n.jpg,1
603,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\1469549847_eac61a6802.jpg,1
604,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14728922673_99086a3818_n.jpg,1
605,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14740350060_a489d9fa06.jpg,1
606,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14761980161_2d6dbaa4bb_m.jpg,1
607,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\148180650_19a4b410db.jpg,1
608,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14845607659_1be18c5d7f.jpg,1
609,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\148698493_5710e5f472.jpg,1
610,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14886860069_b84665a073.jpg,1
611,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14886963928_d4856f1eb6_n.jpg,1
612,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\14914603395_b271ffab56_n.jpg,1
613,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\149782934_21adaf4a21.jpg,1
614,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\15002906952_cab2cb29cf.jpg,1
615,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\15005530987_e13b328047_n.jpg,1
616,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\15123503538_8ee984abc6.jpg,1
617,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\151385301_153eacf6b5_n.jpg,1
618,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\151385302_f8980a257f_n.jpg,1
619,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\15139657325_74031c44fc.jpg,1
620,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\151861297_55b10a03a6_n.jpg,1
621,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\151979452_9832f08b69.jpg,1
622,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\15219268336_f2460fca88_m.jpg,1
623,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\15268682367_5a4512b29f_m.jpg,1
624,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\15297244181_011883a631_m.jpg,1
625,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\15358221063_2c6e548e84.jpg,1
626,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\15378782362_4161b23af7_m.jpg,1
627,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\15381511376_fd743b7330_n.jpg,1
628,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\15549402199_2890918ddb.jpg,1
629,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\155646858_9a8b5e8fc8.jpg,1
630,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\15644450971_6a28298454_n.jpg,1
631,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\158988663_6fe055fcb4.jpg,1
632,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16041975_2f6c1596e5.jpg,1
633,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\160456948_38c3817c6a_m.jpg,1
634,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16096748028_7876887ab2.jpg,1
635,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16237158409_01913cf918_n.jpg,1
636,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16241101274_334b54731e.jpg,1
637,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16242239484_51286673af.jpg,1
638,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16375088191_2bf2916b53.jpg,1
639,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16462263826_2555edeb74_n.jpg,1
640,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16495282564_d8c34d6a2e_m.jpg,1
641,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16510864164_3afa8ac37f.jpg,1
642,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16650892835_9228a3ef67_m.jpg,1
643,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\1667963621_c76d570af3_n.jpg,1
644,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16691236594_4287cea9d6_n.jpg,1
645,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16699732794_5bfd639cf8_n.jpg,1
646,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16713229021_bea2533981_n.jpg,1
647,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16744522344_8d21b1530d_n.jpg,1
648,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16766166609_ccb8344c9f_m.jpg,1
649,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16817037661_2980d823e1_n.jpg,1
650,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16837594326_1056d875a4_m.jpg,1
651,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16949657389_ac0ee80fd1_m.jpg,1
652,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16953818045_fea21c8bf8.jpg,1
653,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\16987075_9a690a2183.jpg,1
654,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17020815734_81e8db8008_m.jpg,1
655,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17047385027_8fd510e164_n.jpg,1
656,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17075803866_aeeded2637.jpg,1
657,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17080000869_a80e767f4a_m.jpg,1
658,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17122969189_0ec37cb6c9.jpg,1
659,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17135145776_4c2ec21b05_m.jpg,1
660,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17161833794_e1d92259d2_m.jpg,1
661,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17175932454_c052e205c1_n.jpg,1
662,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17189437699_a9171b6ae3.jpg,1
663,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17243540220_65b98eb926_n.jpg,1
664,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17244252705_328e0bcda6.jpg,1
665,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17276354745_2e312a72b5_n.jpg,1
666,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17280886635_e384d91300_n.jpg,1
667,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17322195031_c2680809dc_m.jpg,1
668,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17344936845_fec4d626b7.jpg,1
669,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17367866236_61abd4d243_n.jpg,1
670,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17388674711_6dca8a2e8b_n.jpg,1
671,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17420983523_2e32d70359.jpg,1
672,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17457028309_95514c8d02_n.jpg,1
673,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17466568484_9128287148.jpg,1
674,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17482158576_86c5ebc2f8.jpg,1
675,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17574213074_f5416afd84.jpg,1
676,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17619402434_15b2ec2d79.jpg,1
677,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\176284193_8fa1710431_m.jpg,1
678,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17747738311_5014b1f77f.jpg,1
679,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\177851662_b2622b4238_n.jpg,1
680,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17821459748_873101edd0_m.jpg,1
681,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17851831751_35b071f4b0.jpg,1
682,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17862580326_293070978d_m.jpg,1
683,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\17903104293_9138439e76.jpg,1
684,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\1798082733_b8080b1173_m.jpg,1
685,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18001393975_2a6acaabd8.jpg,1
686,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18010259565_d6aae33ca7_n.jpg,1
687,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18089878729_907ed2c7cd_m.jpg,1
688,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18111636378_856027a7b8_n.jpg,1
689,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18183515403_13a9ca6d86_n.jpg,1
690,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18204150090_fb418bbddb.jpg,1
691,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18215579866_94b1732f24.jpg,1
692,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18232119726_cef27eaaac_n.jpg,1
693,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18238604119_a5689980ee_n.jpg,1
694,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18243329421_771b4d938e.jpg,1
695,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18271576032_d7e2296de4_n.jpg,1
696,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18276105805_d31d3f7e71.jpg,1
697,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18282528206_7fb3166041.jpg,1
698,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18304194360_2a4a0be631_m.jpg,1
699,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18342918441_b1bb69a2fd_n.jpg,1
700,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18479635994_83f93f4120.jpg,1
701,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18482768066_677292a64e.jpg,1
702,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18587334446_ef1021909b_n.jpg,1
703,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18687587599_3dd4fdf255.jpg,1
704,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18803577858_fd0036e1f5_m.jpg,1
705,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18889216716_cd67aec890_n.jpg,1
706,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18970601002_d70bc883a9.jpg,1
707,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18995294384_77543e96b6_n.jpg,1
708,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18996760154_58d3c48604.jpg,1
709,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18996957833_0bd71fbbd4_m.jpg,1
710,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18996965033_1d92e5c99e.jpg,1
711,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\18999743619_cec3f39bee.jpg,1
712,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\19004688463_12a8423109.jpg,1
713,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\19397467530_1e8131a7cf.jpg,1
714,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\19426575569_4b53c0b726.jpg,1
715,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\dandelion\19435491090_7af558e17e.jpg,1
